País,Producto,Elemento,Año,Valor,Z_score
Asia meridional,Energía,Emisiones (CO2),2009,1250766.6,4.579231
Américas,Otro,Emisiones (CO2eq) (AR5),2014,1250677.0,4.5788956
Américas,Otro,Emisiones (CO2eq) (AR5),1998,1250367.8,4.577739
América del Sur,Suelos agrícolas,Emisiones (CO2eq) (AR5),1992,1250279.0,4.577407
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),2007,1250190.5,4.5770755
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),2007,1250190.5,4.5770755
Américas,Otro,Emisiones (CO2eq) (AR5),1999,1250038.9,4.5765085
Américas,IPCC Agricultura,Emisiones (CO2eq) (AR5),1991,1250020.6,4.57644
Asia,IPCC Agricultura,Emisiones (CO2eq) (AR5),1963,1249555.1,4.5746984
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2),2016,1249240.6,4.573522
Asia oriental,Suelos agrícolas,Emisiones (CO2eq) (AR5),1997,1248986.1,4.57257
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2018,1248958.6,4.572467
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),1999,1247950.0,4.5686936
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),2014,1247947.2,4.568683
Américas,Otro,Emisiones (CO2eq) (AR5),2015,1247926.4,4.568605
OECD,Otro,Emisiones (CO2eq) (AR5),2013,1247488.6,4.5669675
América septentrional,Suelos agrícolas,Emisiones (CO2),1997,1247333.1,4.5663857
Unión Europea (27),Energía,Emisiones (CO2),2020,1247246.9,4.566063
Mundo,Desechos,Emisiones (CO2eq) proveniente de CH4 (AR5),1991,1247201.4,4.5658927
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1982,1247139.6,4.565662
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2),2011,1246724.5,4.564109
OECD,Otro,Emisiones (CO2eq) (AR5),2014,1246612.9,4.563691
Países No-Anexo I,Otro,Emisiones (CO2),1993,1246332.4,4.5626416
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2021,1246215.9,4.562206
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),2000,1246070.5,4.561662
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),1998,1245901.8,4.561031
OECD,Otro,Emisiones (CO2eq) (AR5),1998,1245777.4,4.5605655
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),2016,1245708.6,4.560308
Asia occidental,Energía,Emisiones (CO2eq) (AR5),2022,1245673.0,4.560175
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),1974,1245267.1,4.558656
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),1974,1245267.1,4.558656
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2018,1245199.6,4.558404
Países No-Anexo I,Desechos,Emisiones (CO2eq) proveniente de CH4 (AR5),2013,1245188.0,4.5583606
Europa,Suelos agrícolas,Emisiones (CO2),1995,1244899.2,4.55728
Américas,Otro,Emisiones (CO2eq) (AR5),1997,1244723.0,4.5566206
OECD,Otro,Emisiones (CO2eq) (AR5),2016,1244294.5,4.5550175
Américas,IPCC Agricultura,Emisiones (CO2eq) (AR5),1990,1244260.5,4.5548906
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2016,1244217.6,4.55473
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2017,1243935.8,4.5536757
Países No-Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) proveniente de CH4 (AR5),1970,1243844.9,4.5533357
América septentrional,Suelos agrícolas,Emisiones (CO2),2017,1243714.0,4.552846
América del Sur,Suelos agrícolas,Emisiones (CO2eq) (AR5),1991,1243362.4,4.5515304
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),2002,1243354.9,4.551502
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),2004,1242908.5,4.5498323
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),2004,1242908.5,4.5498323
América septentrional,Suelos agrícolas,Emisiones (CO2),2016,1242853.1,4.5496254
Europa,Suelos agrícolas,Emisiones (CO2),1994,1242699.5,4.5490503
África,Suelos agrícolas,Emisiones (CO2eq) (AR5),2010,1242669.2,4.5489373
Países No-Anexo I,Desechos,Emisiones (CO2eq) (AR5),2010,1242650.5,4.548867
India,Energía,Emisiones (CO2eq) (AR5),2015,1242551.0,4.548495
OECD,Otro,Emisiones (CO2eq) (AR5),2015,1242484.0,4.5482445
Asia,IPCC Agricultura,Emisiones (CO2eq) proveniente de CH4 (AR5),1977,1242464.1,4.54817
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2013,1242282.9,4.547492
Américas,Otro,Emisiones (CO2eq) (AR5),2019,1241634.8,4.545067
Américas,Otro,Emisiones (CO2eq) (AR5),2013,1240921.0,4.542397
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2017,1240812.9,4.541992
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2011,1240516.5,4.5408835
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2),2020,1240301.9,4.5400805
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2004,1239716.2,4.5378895
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2016,1239484.4,4.537022
América septentrional,Suelos agrícolas,Emisiones (CO2),2011,1239202.0,4.535966
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),2013,1239168.1,4.535839
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2009,1239118.4,4.5356526
Asia,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1997,1239013.5,4.5352607
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1996,1238885.1,4.53478
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2022,1238678.0,4.534005
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2018,1238601.5,4.533719
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2016,1238193.9,4.532194
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2006,1238006.6,4.5314937
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2003,1237994.5,4.5314484
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2020,1237850.4,4.530909
Américas,Otro,Emisiones (CO2eq) (AR5),2020,1237744.6,4.5305133
América del Sur,Suelos agrícolas,Emisiones (CO2eq) (AR5),1990,1237721.0,4.530425
Países Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1961,1237596.9,4.5299606
Asia,IPCC Agricultura,Emisiones (CO2eq) (AR5),1962,1237536.9,4.529736
Asia oriental,Suelos agrícolas,Emisiones (CO2),2002,1237437.5,4.5293646
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2008,1236865.6,4.527225
OECD,Otro,Emisiones (CO2eq) (AR5),2021,1236479.8,4.525781
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2014,1236391.4,4.5254507
"China, Continental",Suelos agrícolas,Emisiones (CO2eq) (AR5),2004,1235748.9,4.523047
Américas,Otro,Emisiones (CO2eq) (AR5),2017,1235656.0,4.5226994
América septentrional,Suelos agrícolas,Emisiones (CO2),2014,1235593.0,4.522464
Américas,Otro,Emisiones (CO2eq) (AR5),2018,1235485.5,4.522062
OECD,Otro,Emisiones (CO2eq) (AR5),1997,1235159.0,4.52084
Asia,Energía,Emisiones (CO2),1961,1233817.2,4.5158205
Asia meridional,Energía,Emisiones (CO2eq) (AR5),2007,1233492.8,4.5146065
Asia meridional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2021,1232761.6,4.5118713
Asia,IPCC Agricultura,Emisiones (CO2eq) proveniente de CH4 (AR5),1976,1232677.9,4.511558
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),2011,1232400.6,4.5105205
Asia,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1994,1232231.5,4.5098877
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),1987,1232078.1,4.509314
Mundo,Suelos agrícolas,Emisiones (CO2eq) (AR5),1987,1232078.1,4.509314
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1995,1231973.5,4.5089226
Países No-Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) proveniente de CH4 (AR5),1969,1231610.2,4.5075636
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2017,1231167.4,4.5059066
Asia,Energía,Emisiones (CO2),1963,1230829.4,4.5046425
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),1996,1230780.9,4.504461
Américas,Otro,Emisiones (CO2eq) (AR5),2016,1230510.6,4.50345
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),2010,1230495.6,4.5033937
Países No-Anexo I,Otro,Emisiones (CO2),1992,1230394.5,4.5030155
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1981,1230009.0,4.501573
OECD,Otro,Emisiones (CO2eq) (AR5),2022,1229380.6,4.4992223
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),2003,1229011.1,4.49784
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2005,1228780.5,4.496977
Países Anexo I,Suelos agrícolas,Emisiones (CO2eq) proveniente de CH4 (AR5),1992,1228545.1,4.4960966
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),1972,1228440.9,4.4957066
OECD,Otro,Emisiones (CO2eq) (AR5),2019,1228238.9,4.494951
Asia,IPCC Agricultura,Emisiones (CO2eq) proveniente de CH4 (AR5),1975,1227958.1,4.4939003
Américas,Otro,Emisiones (CO2eq) (AR5),2011,1227485.5,4.492132
OECD,Otro,Emisiones (CO2eq) (AR5),1996,1227279.6,4.491362
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1993,1227175.9,4.490974
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1995,1226262.8,4.487558
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2007,1225888.6,4.486158
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2021,1225615.0,4.4851346
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2018,1225179.5,4.4835052
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2022,1224802.9,4.482096
Américas,Otro,Emisiones (CO2eq) (AR5),2012,1224787.4,4.482038
India,Energía,Emisiones (CO2),2020,1224715.4,4.4817686
Países No-Anexo I,Desechos,Emisiones (CO2eq) proveniente de CH4 (AR5),2012,1224538.8,4.4811077
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2015,1224025.2,4.479187
Asia occidental,Energía,Emisiones (CO2eq) (AR5),2019,1223834.2,4.478472
Américas,Otro,Emisiones (CO2eq) (AR5),1996,1223666.4,4.477844
Import netos alim en Des,IPCC Agricultura,Emisiones (CO2eq) (AR5),2007,1223542.9,4.477382
Países No-Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) proveniente de CH4 (AR5),1968,1223476.9,4.477135
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2008,1223413.8,4.476899
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2006,1223323.6,4.476562
Asia,IPCC Agricultura,Emisiones (CO2eq) (AR5),1961,1223213.5,4.47615
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2009,1223146.9,4.4759007
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),2002,1223133.0,4.4758487
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2017,1223073.8,4.475627
Mundo,Desechos,Emisiones (CO2eq) proveniente de CH4 (AR5),1990,1222083.2,4.4719214
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2013,1222013.4,4.47166
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),1973,1221281.2,4.468921
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),1973,1221281.2,4.468921
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2015,1220534.5,4.4661274
Países Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1992,1220512.2,4.466044
África,Suelos agrícolas,Emisiones (CO2eq) (AR5),2008,1220374.0,4.465527
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2014,1220219.5,4.4649487
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1992,1219997.6,4.464119
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2001,1219565.0,4.4625
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),2010,1219203.6,4.4611483
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2011,1219172.9,4.4610333
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2008,1219115.8,4.4608197
América septentrional,Suelos agrícolas,Emisiones (CO2),2013,1218439.2,4.4582887
Mundo,IPCC Agricultura,Emisiones (CO2eq) proveniente de N2O (AR5),1980,1218410.9,4.4581823
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1989,1218247.5,4.4575715
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2012,1217346.0,4.454199
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2010,1217245.6,4.453823
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2013,1216958.8,4.4527497
América septentrional,Suelos agrícolas,Emisiones (CO2),1996,1216830.1,4.4522686
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2014,1216687.9,4.4517365
América septentrional,Suelos agrícolas,Emisiones (CO2),2015,1216181.0,4.44984
Américas,Otro,Emisiones (CO2eq) (AR5),1995,1215847.5,4.4485927
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),2001,1215846.4,4.4485884
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2005,1215706.8,4.4480658
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2013,1215437.1,4.4470572
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2007,1215210.5,4.4462094
Países No-Anexo I,Desechos,Emisiones (CO2eq) (AR5),2009,1214954.6,4.445252
Países No-Anexo I,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2008,1214570.9,4.443816
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),1986,1213614.2,4.4402375
Mundo,Suelos agrícolas,Emisiones (CO2eq) (AR5),1986,1213614.2,4.4402375
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),1971,1213587.0,4.4401355
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2022,1213483.4,4.439748
India,Energía,Emisiones (CO2eq) (AR5),2014,1213421.6,4.439517
Países No-Anexo I,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2009,1212713.1,4.4368663
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2012,1212317.8,4.435387
Asia oriental,Suelos agrícolas,Emisiones (CO2eq) (AR5),1995,1212295.6,4.435304
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2017,1212151.4,4.434765
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2019,1212105.1,4.434592
Asia,IPCC Agricultura,Emisiones (CO2eq) proveniente de CH4 (AR5),1974,1211913.2,4.4338737
Asia meridional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2019,1211134.6,4.4309607
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2016,1210335.8,4.427972
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2014,1210270.6,4.427728
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),1972,1209156.0,4.423558
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),1972,1209156.0,4.423558
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2002,1208915.4,4.422658
África,Suelos agrícolas,Emisiones (CO2eq) (AR5),2009,1208492.1,4.421075
China,Suelos agrícolas,Emisiones (CO2eq) (AR5),2003,1208458.1,4.4209476
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1990,1207466.6,4.417238
Asia,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1993,1207304.2,4.4166307
Asia oriental,Suelos agrícolas,Emisiones (CO2eq) (AR5),1998,1207243.1,4.416402
"China, Continental",Suelos agrícolas,Emisiones (CO2eq) (AR5),2005,1207020.2,4.4155684
OECD,Otro,Emisiones (CO2eq) (AR5),1995,1206898.5,4.4151125
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),1997,1206197.6,4.412491
América septentrional,Suelos agrícolas,Emisiones (CO2),2022,1205943.1,4.4115386
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2021,1205348.8,4.4093146
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),1997,1205069.4,4.4082694
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de F-gases (AR5),2019,1204793.0,4.4072356
Américas,IPCC Agricultura,Emisiones (CO2eq) (AR5),1989,1204684.6,4.4068303
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),1995,1204543.8,4.4063034
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2012,1204490.4,4.4061036
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2016,1204250.8,4.405207
Países No-Anexo I,Desechos,Emisiones (CO2eq) proveniente de CH4 (AR5),2011,1204085.0,4.404587
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2013,1203746.4,4.40332
Américas,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),2004,1202988.0,4.4004827
Países Anexo I,Suelos agrícolas,Emisiones (CO2eq) proveniente de CH4 (AR5),1993,1202605.6,4.399052
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2015,1202579.0,4.3989525
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1988,1202470.8,4.3985476
Asia,IPCC Agricultura,Emisiones (CO2eq) proveniente de CH4 (AR5),1973,1202398.5,4.3982773
OECD,Otro,Emisiones (CO2eq) (AR5),2020,1200761.5,4.3921533
India,Energía,Emisiones (CO2),2016,1199892.5,4.388902
Asia meridional,IPCC Agricultura,Emisiones (CO2eq) (AR5),2022,1199836.9,4.388694
China,Energía,Emisiones (CO2),1975,1199684.0,4.388122
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),1970,1199632.1,4.387928
Asia occidental,Energía,Emisiones (CO2eq) (AR5),2018,1199398.0,4.387052
África,Suelos agrícolas,Emisiones (CO2eq) (AR5),2007,1199356.6,4.386897
Países No-Anexo I,Otro,Emisiones (CO2),1991,1198968.8,4.385446
Europa,Suelos agrícolas,Emisiones (CO2),1997,1198768.9,4.3846984
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2015,1198495.2,4.3836746
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2011,1198388.2,4.3832746
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2020,1197604.2,4.3803415
República Democrática del Congo,IPCC Agricultura,Emisiones (CO2eq) (AR5),2002,1197592.1,4.3802958
Países No-Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) proveniente de CH4 (AR5),1967,1197451.2,4.379769
Países No-Anexo I,Desechos,Emisiones (CO2eq) (AR5),2008,1196973.1,4.37798
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2011,1195828.2,4.373697
América septentrional,Suelos agrícolas,Emisiones (CO2),2012,1195545.6,4.3726397
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),1999,1195054.5,4.3708024
Asia meridional,Energía,Emisiones (CO2eq) (AR5),2006,1194812.2,4.369896
América septentrional,Suelos agrícolas,Emisiones (CO2eq) (AR5),1994,1194734.6,4.3696055
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1992,1194219.0,4.3676763
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),1985,1194186.2,4.367554
Mundo,Suelos agrícolas,Emisiones (CO2eq) (AR5),1985,1194186.2,4.367554
Europa,Suelos agrícolas,Emisiones (CO2eq) (AR5),2019,1193974.2,4.3667607
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),1998,1193939.9,4.3666325
República Democrática del Congo,IPCC Agricultura,Emisiones (CO2eq) (AR5),2003,1193845.1,4.3662777
Países No-Anexo I,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),2012,1193532.9,4.3651094
Import netos alim en Des,Suelos agrícolas,Emisiones (CO2eq) (AR5),1995,1193369.9,4.3644996
América septentrional,Suelos agrícolas,Emisiones (CO2),2021,1193195.1,4.363846
Europa,Suelos agrícolas,Emisiones (CO2),1998,1192177.0,4.360037
Asia,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1992,1191983.0,4.359311
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1991,1191811.5,4.3586698
Asia meridional,Suelos agrícolas,Emisiones (CO2eq) (AR5),2018,1191075.6,4.3559165
Asia occidental,Energía,Emisiones (CO2eq) (AR5),2017,1190733.9,4.354638
Asia meridional,IPCC Agricultura,Emisiones (CO2eq) (AR5),2021,1190489.0,4.353722
Europa,Suelos agrícolas,Emisiones (CO2),2000,1190370.6,4.353279
Américas,IPCC Agricultura,Emisiones (CO2eq) (AR5),1984,1190254.9,4.352846
"China, Continental",Energía,Emisiones (CO2),1976,1190112.9,4.352315
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),1971,1190036.1,4.3520274
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),1971,1190036.1,4.3520274
Asia occidental,Energía,Emisiones (CO2eq) (AR5),2021,1189928.2,4.351624
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),1984,1189114.8,4.348581
Mundo,Suelos agrícolas,Emisiones (CO2eq) (AR5),1984,1189114.8,4.348581
Países Anexo I,Emissiones derivadas del sector ganadero,Emisiones (CO2eq) (AR5),1993,1188854.6,4.3476076
OECD,IPCC Agricultura,Emisiones (CO2eq) (AR5),1969,1188797.4,4.347393
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),2000,1188560.5,4.346507
Mundo,Energía,Emisiones (CO2eq) proveniente de CH4 (AR5),2016,1188506.1,4.3463035
América septentrional,Suelos agrícolas,Emisiones (CO2),1995,1188464.9,4.3461494
Mundo,Emisiones derivadas de los cultivos,Emisiones (CO2eq) (AR5),1994,1188195.4,4.345141
Américas,IPCC Agricultura,Emisiones (CO2eq) (AR5),1988,1187438.6,4.34231
Países No-Anexo I,Otro,Emisiones (CO2eq) proveniente de CH4 (AR5),2001,1187029.1,4.340778
Mundo,Suelos agrícolas,Emisiones (CO2eq) proveniente de N2O (AR5),2007,1186867.1,4.340172
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) (AR5),2003,1186532.5,4.33892
Países No-Anexo I,Fermentación entérica,Emisiones (CO2eq) proveniente de CH4 (AR5),2003,1186532.5,4.33892
